Date,Cash,Portfolio_Value,Total_Equity
2018-08-23,2.57,20065.87,20068.43
2018-08-24,2.57,20150.64,20153.21
2018-08-27,2.57,20533.84,20536.41
2018-08-28,2.57,20508.31,20510.88
2018-08-29,2.57,20715.16,20717.72
2018-08-30,2.57,20322.18,20324.75
2018-08-31,2.57,20419.88,20422.45
2018-09-03,2.57,20293.69,20296.26
2018-09-04,2.57,20023.47,20026.04
2018-09-05,2.57,20140.21,20142.78
2018-09-06,2.57,20471.97,20474.54
2018-09-10,2.57,20392.43,20395.0
2018-09-11,2.57,19994.07,19996.64
2018-09-12,2.57,19852.3,19854.87
2018-09-13,2.57,19885.47,19888.04
2018-09-14,2.57,20011.74,20014.31
2018-09-17,2.57,20347.71,20350.28
2018-09-18,2.57,20694.83,20697.4
2018-09-19,2.57,20594.51,20597.08
2018-09-20,2.57,20542.23,20544.79
2018-09-21,2.57,20744.93,20747.5
2018-09-24,2.57,20520.44,20523.01
2018-09-25,2.57,20429.72,20432.29
2018-09-26,2.57,20632.45,20635.02
2018-09-27,2.57,20884.06,20886.63
2018-09-28,2.57,20632.63,20635.2
2018-10-01,2.57,20391.22,20393.79
2018-10-02,2.57,21260.57,21263.14
2018-10-03,2.57,21766.98,21769.55
2018-10-04,2.57,21820.55,21823.12
2018-10-05,2.57,21863.03,21865.6
2018-10-08,2.57,22660.48,22663.05
2018-10-09,2.57,22549.55,22552.12
2018-10-10,2.57,21989.32,21991.89
2018-10-11,2.57,21707.28,21709.85
2018-10-15,2.57,21839.84,21842.41
2018-10-16,2.57,22377.0,22379.57
2018-10-17,2.57,22459.77,22462.33
2018-10-18,2.57,22183.9,22186.47
2018-10-19,2.57,22368.02,22370.59
2018-10-22,2.57,22604.09,22606.66
2018-10-23,2.57,22657.21,22659.78
2018-10-24,2.57,22262.21,22264.77
2018-10-25,2.57,22466.27,22468.84
2018-10-26,2.57,22861.14,22863.7
2018-10-29,2.57,22511.63,22514.2
2018-10-30,2.57,23242.99,23245.56
2018-10-31,2.57,23213.46,23216.02
2018-11-01,2.57,23556.3,23558.87
2018-11-05,2.57,24042.97,24045.54
2018-11-06,2.57,23680.1,23682.66
2018-11-07,2.57,23500.53,23503.1
2018-11-08,2.57,23103.54,23106.11
2018-11-09,2.57,23216.01,23218.58
2018-11-12,2.57,23253.79,23256.36
2018-11-13,2.57,23085.08,23087.65
2018-11-14,2.57,23253.3,23255.87
2018-11-16,2.57,23698.34,23700.91
2018-11-19,2.57,23626.38,23628.95
2018-11-21,2.57,23517.78,23520.35
2018-11-22,2.57,23727.93,23730.49
2018-11-23,2.57,23689.29,23691.85
2018-11-26,2.57,23617.03,23619.6
2018-11-27,2.57,24065.46,24068.03
2018-11-28,2.57,24243.47,24246.04
2018-11-29,2.57,24148.24,24150.81
2018-11-30,2.57,23879.66,23882.23
2018-12-03,2.57,24068.43,24070.99
2018-12-04,2.57,23869.51,23872.08
2018-12-05,2.57,24050.46,24053.03
2018-12-06,2.57,23940.71,23943.27
2018-12-07,2.57,23858.02,23860.59
2018-12-10,2.57,23359.06,23361.63
2018-12-11,2.57,23450.65,23453.22
2018-12-12,2.57,23510.12,23512.69
2018-12-13,2.57,23680.28,23682.84
2018-12-14,2.57,23599.31,23601.88
2018-12-17,2.57,23250.38,23252.95
2018-12-18,2.57,23159.11,23161.67
2018-12-19,2.57,23064.94,23067.51
2018-12-20,2.57,23037.04,23039.61
2018-12-21,2.57,22988.39,22990.95
2018-12-26,2.57,22994.8,22997.36
2018-12-27,2.57,23171.26,23173.83
2018-12-28,2.57,23766.96,23769.53
2019-01-02,2.57,24495.62,24498.18
2019-01-03,2.57,24693.55,24696.12
2019-01-04,2.57,24629.48,24632.05
2019-01-07,2.57,24775.43,24778.0
2019-01-08,2.57,24840.41,24842.98
2019-01-09,2.57,25092.87,25095.43
2019-01-10,2.57,25302.14,25304.71
2019-01-11,2.57,25494.45,25497.02
2019-01-14,2.57,25861.28,25863.84
2019-01-15,2.57,25694.47,25697.03
2019-01-16,2.57,25621.77,25624.34
2019-01-17,2.57,25682.59,25685.16
2019-01-18,2.57,25839.19,25841.76
2019-01-21,2.57,25882.74,25885.31
2019-01-22,2.57,25657.69,25660.26
2019-01-23,2.57,26030.12,26032.69
2019-01-24,2.57,26135.02,26137.59
2019-01-28,2.57,26152.25,26154.82
2019-01-29,2.57,26334.16,26336.73
2019-01-30,2.57,26652.84,26655.41
2019-01-31,2.57,26872.98,26875.55
2019-02-01,2.57,27083.12,27085.68
2019-02-04,2.57,27422.06,27424.62
2019-02-05,2.57,27474.75,27477.32
2019-02-06,2.57,26641.29,26643.86
2019-02-07,2.57,26607.95,26610.52
2019-02-08,2.57,26883.73,26886.3
2019-02-11,2.57,26490.41,26492.97
2019-02-12,2.57,27160.02,27162.59
2019-02-13,2.57,26843.41,26845.98
2019-02-14,2.57,27363.29,27365.86
2019-02-15,2.57,27245.95,27248.52
2019-02-18,2.57,27058.09,27060.66
2019-02-19,2.57,27415.99,27418.56
2019-02-20,2.57,26913.22,26915.79
2019-02-21,2.57,27068.8,27071.37
2019-02-22,2.57,27248.38,27250.95
2019-02-25,2.57,26917.97,26920.54
2019-02-26,2.57,26840.57,26843.14
2019-02-27,2.57,26910.0,26912.57
2019-02-28,2.57,26447.63,26450.2
2019-03-01,2.57,26347.68,26350.25
2019-03-06,2.57,26159.07,26161.64
2019-03-07,2.57,26057.63,26060.2
2019-03-08,2.57,26592.94,26595.51
2019-03-11,2.57,26980.59,26983.16
2019-03-12,2.57,27029.62,27032.18
2019-03-13,2.57,27388.76,27391.33
2019-03-14,2.57,27204.12,27206.68
2019-03-15,2.57,27303.31,27305.87
2019-03-18,2.57,27471.66,27474.23
2019-03-19,2.57,27328.92,27331.49
2019-03-20,2.57,26950.27,26952.84
2019-03-21,2.57,26551.24,26553.8
2019-03-22,2.57,25786.62,25789.19
2019-03-25,2.57,25819.7,25822.27
2019-03-26,2.57,26185.33,26187.9
2019-03-27,2.57,25258.71,25261.28
2019-03-28,2.57,25838.11,25840.67
2019-03-29,2.57,26057.51,26060.08
2019-04-01,2.57,26071.87,26074.44
2019-04-02,2.57,26042.73,26045.3
2019-04-03,2.57,25924.22,25926.79
2019-04-04,2.57,26293.28,26295.85
2019-04-05,2.57,26689.93,26692.5
2019-04-08,2.57,26739.55,26742.12
2019-04-09,2.57,26325.79,26328.36
2019-04-10,2.57,26173.73,26176.3
2019-04-11,2.57,25971.32,25973.89
2019-04-12,2.57,25414.07,25416.64
2019-04-15,2.57,25575.68,25578.25
2019-04-16,2.57,25903.22,25905.78
2019-04-17,2.57,25691.84,25694.41
2019-04-18,2.57,26044.98,26047.55
2019-04-22,2.57,26062.83,26065.4
2019-04-23,2.57,26375.55,26378.12
2019-04-24,2.57,26111.11,26113.68
2019-04-25,2.57,26377.71,26380.28
2019-04-26,2.57,26424.04,26426.61
2019-04-29,2.57,26342.5,26345.06
2019-04-30,2.57,26368.42,26370.98
2019-05-02,2.57,26325.57,26328.14
2019-05-03,2.57,26144.23,26146.8
2019-05-06,2.57,25945.9,25948.47
2019-05-07,2.57,25892.66,25895.23
2019-05-08,2.57,26258.05,26260.62
2019-05-09,2.57,26113.49,26116.05
2019-05-10,2.57,25966.23,25968.8
2019-05-13,2.57,25430.16,25432.73
2019-05-14,2.57,25429.66,25432.22
2019-05-15,2.57,25320.75,25323.32
2019-05-16,2.57,24892.79,24895.36
2019-05-17,2.57,24569.55,24572.12
2019-05-20,2.57,25224.95,25227.51
2019-05-21,2.57,25929.3,25931.87
2019-05-22,2.57,25927.13,25929.7
2019-05-23,2.57,25801.17,25803.74
2019-05-24,2.57,25744.17,25746.74
2019-05-27,2.57,25896.0,25898.57
2019-05-28,2.57,26361.37,26363.94
2019-05-29,2.57,26457.46,26460.03
2019-05-30,2.57,26789.66,26792.23
2019-05-31,2.57,26852.84,26855.41
2019-06-03,2.57,27115.93,27118.49
2019-06-04,2.57,27143.42,27145.99
2019-06-05,2.57,26901.2,26903.77
2019-06-06,2.57,27134.75,27137.32
2019-06-07,2.57,27427.55,27430.11
2019-06-10,2.57,27177.42,27179.99
2019-06-11,2.57,27393.59,27396.16
2019-06-12,2.57,27216.94,27219.51
2019-06-13,2.57,27204.91,27207.48
2019-06-14,2.57,27099.32,27101.89
2019-06-17,2.57,27142.75,27145.32
2019-06-18,2.57,27477.5,27480.07
2019-06-19,2.57,27776.71,27779.28
2019-06-21,2.57,28039.53,28042.1
2019-06-24,2.57,28011.95,28014.52
2019-06-25,2.57,27551.0,27553.57
2019-06-26,2.57,27764.62,27767.19
2019-06-27,2.57,27825.46,27828.03
2019-06-28,2.57,27970.35,27972.91
2019-07-01,2.57,27896.74,27899.31
2019-07-02,2.57,27749.27,27751.83
2019-07-03,2.57,28156.41,28158.98
2019-07-04,2.57,28631.06,28633.63
2019-07-05,2.57,28733.67,28736.24
2019-07-08,2.57,28982.9,28985.47
2019-07-10,2.57,29166.66,29169.23
2019-07-11,2.57,29161.63,29164.2
2019-07-12,2.57,28686.74,28689.31
2019-07-15,2.57,28386.8,28389.36
2019-07-16,2.57,28268.8,28271.37
2019-07-17,2.57,28213.03,28215.59
2019-07-18,2.57,28470.47,28473.04
2019-07-19,2.57,28165.8,28168.37
2019-07-22,2.57,28227.11,28229.68
2019-07-23,2.57,28202.93,28205.5
2019-07-24,2.57,28277.33,28279.9
2019-07-25,2.57,27771.95,27774.52
2019-07-26,2.57,27857.76,27860.33
2019-07-29,2.57,28173.0,28175.57
2019-07-30,2.57,28041.76,28044.33
2019-07-31,2.57,27924.08,27926.64
2019-08-01,2.57,27893.83,27896.4
2019-08-02,2.57,28095.2,28097.77
2019-08-05,2.57,27457.48,27460.04
2019-08-06,2.57,28041.87,28044.44
2019-08-07,2.57,28406.17,28408.74
2019-08-08,2.57,28579.05,28581.62
2019-08-09,2.57,28698.82,28701.38
2019-08-12,2.57,28083.46,28086.03
2019-08-13,2.57,28315.92,28318.48
2019-08-14,2.57,27514.95,27517.52
2019-08-15,2.57,27195.78,27198.35
2019-08-16,2.57,27456.09,27458.66
2019-08-19,2.57,27323.5,27326.07
2019-08-20,2.57,27223.64,27226.21
2019-08-21,2.57,27832.19,27834.76
2019-08-22,2.57,27642.73,27645.3
2019-08-23,2.57,27190.17,27192.73
2019-08-26,2.57,26926.39,26928.96
2019-08-27,2.57,26945.16,26947.73
2019-08-28,2.57,27135.49,27138.06
2019-08-29,2.57,27507.63,27510.2
2019-08-30,2.57,27917.57,27920.14
2019-09-02,2.57,27900.43,27903.0
2019-09-03,2.57,27675.17,27677.74
2019-09-04,2.57,27964.21,27966.78
2019-09-05,2.57,28206.86,28209.43
2019-09-06,2.57,28587.23,28589.8
2019-09-09,2.57,28522.56,28525.13
2019-09-10,2.57,28534.91,28537.48
2019-09-11,2.57,28700.25,28702.82
2019-09-12,2.57,28901.08,28903.65
2019-09-13,2.57,28724.48,28727.05
2019-09-16,2.57,28684.13,28686.7
2019-09-17,2.57,28860.67,28863.24
2019-09-18,2.57,29000.02,29002.58
2019-09-19,2.57,28843.4,28845.96
2019-09-20,2.57,29007.04,29009.61
2019-09-23,2.57,28974.88,28977.44
2019-09-24,2.57,28785.32,28787.89
2019-09-25,2.57,28612.17,28614.74
2019-09-26,2.57,28753.76,28756.33
2019-09-27,2.57,28733.79,28736.36
2019-09-30,2.57,28724.6,28727.17
2019-10-01,2.57,28475.33,28477.9
2019-10-02,2.57,27824.11,27826.68
2019-10-03,2.57,28132.64,28135.2
2019-10-04,2.57,28422.36,28424.93
2019-10-07,2.57,27723.83,27726.4
2019-10-08,2.57,27421.08,27423.65
2019-10-09,2.57,27812.05,27814.62
2019-10-10,2.57,27952.99,27955.56
2019-10-11,2.57,28450.34,28452.91
2019-10-14,2.57,28612.93,28615.5
2019-10-15,2.57,28300.98,28303.55
2019-10-16,2.57,28696.25,28698.82
2019-10-17,2.57,28515.6,28518.16
2019-10-18,2.57,28762.57,28765.14
2019-10-21,2.57,29062.47,29065.04
2019-10-22,2.57,29261.38,29263.95
2019-10-23,2.57,29297.27,29299.84
2019-10-24,2.57,29333.0,29335.57
2019-10-25,2.57,29351.04,29353.61
2019-10-28,2.57,29715.01,29717.58
2019-10-29,2.57,29759.91,29762.48
2019-10-30,2.57,30112.09,30114.65
2019-10-31,2.57,29957.96,29960.53
2019-11-01,2.57,30094.34,30096.91
2019-11-04,2.57,30252.82,30255.39
2019-11-05,2.57,30156.27,30158.83
2019-11-06,2.57,30078.49,30081.06
2019-11-07,2.57,30363.38,30365.95
2019-11-08,2.57,30031.07,30033.64
2019-11-11,2.57,30325.36,30327.93
2019-11-12,2.57,30024.82,30027.38
2019-11-13,2.57,29903.16,29905.73
2019-11-14,2.57,30082.83,30085.4
2019-11-18,2.57,30105.6,30108.17
2019-11-19,2.57,29913.89,29916.46
2019-11-21,2.57,30316.65,30319.22
2019-11-22,2.57,30419.94,30422.51
2019-11-25,2.57,30298.16,30300.72
2019-11-26,2.57,29810.65,29813.22
2019-11-27,2.57,30201.07,30203.64
2019-11-28,2.57,30315.92,30318.49
2019-11-29,2.57,30481.17,30483.74
2019-12-02,2.57,30340.96,30343.53
2019-12-03,2.57,30636.08,30638.65
2019-12-04,2.57,31089.63,31092.2
2019-12-05,2.57,31275.89,31278.46
2019-12-06,2.57,31211.96,31214.53
2019-12-09,2.57,31201.95,31204.52
2019-12-10,2.57,31170.12,31172.69
2019-12-11,2.57,31321.97,31324.54
2019-12-12,2.57,31659.86,31662.43
2019-12-13,2.57,31819.88,31822.45
2019-12-16,2.57,31350.42,31352.99
2019-12-17,2.57,31710.35,31712.92
2019-12-18,2.57,32435.08,32437.65
2019-12-19,2.57,32620.44,32623.01
2019-12-20,2.57,32462.15,32464.71
2019-12-23,2.57,32880.96,32883.53
2019-12-26,2.57,33284.16,33286.73
2019-12-27,2.57,33151.48,33154.04
2019-12-30,2.57,33089.37,33091.94
2020-01-02,1324.48,32651.28,33975.76
2020-01-03,39.22,33609.06,33648.28
2020-01-06,355.97,33284.23,33640.2
2020-01-07,50.84,33462.52,33513.36
2020-01-08,129.99,33130.24,33260.23
2020-01-09,4.69,33203.39,33208.08
2020-01-10,24.44,33247.82,33272.26
2020-01-13,24.44,33505.39,33529.83
2020-01-14,24.44,33785.58,33810.02
2020-01-15,24.44,33437.31,33461.75
2020-01-16,24.44,33609.74,33634.19
2020-01-17,24.44,33982.54,34006.98
2020-01-20,24.44,34123.05,34147.49
2020-01-21,24.44,33642.34,33666.79
2020-01-22,24.44,33904.92,33929.36
2020-01-23,24.44,34436.99,34461.43
2020-01-24,24.44,34419.5,34443.94
2020-01-27,24.44,33826.08,33850.52
2020-01-28,24.44,34303.66,34328.1
2020-01-29,24.44,34063.66,34088.1
2020-01-30,24.44,33942.42,33966.86
2020-01-31,24.44,33414.59,33439.03
2020-02-03,24.44,33825.52,33849.96
2020-02-04,24.44,34161.01,34185.45
2020-02-05,24.44,34503.9,34528.34
2020-02-06,24.44,34430.72,34455.16
2020-02-07,24.44,34210.9,34235.34
2020-02-10,24.44,34075.58,34100.02
2020-02-11,24.44,34945.89,34970.33
2020-02-12,24.44,35551.45,35575.89
2020-02-13,24.44,35274.47,35298.91
2020-02-14,24.44,34860.85,34885.29
2020-02-17,24.44,34964.47,34988.91
2020-02-18,24.44,34729.62,34754.06
2020-02-19,24.44,35329.66,35354.1
2020-02-20,24.44,34882.86,34907.3
2020-02-21,24.44,35022.07,35046.51
2020-02-26,24.44,32990.5,33014.94
2020-02-27,24.44,32300.74,32325.18
2020-02-28,24.44,32597.2,32621.64
2020-03-02,24.44,33603.52,33627.96
2020-03-03,24.44,33349.17,33373.62
2020-03-04,24.44,33752.7,33777.14
2020-03-05,24.44,32245.15,32269.59
2020-03-06,24.44,31168.2,31192.64
2020-03-09,24.44,27807.55,27831.99
2020-03-10,24.44,28895.1,28919.54
2020-03-11,24.44,27264.65,27289.09
2020-03-12,24.44,24111.3,24135.74
2020-03-13,24.44,26428.68,26453.12
2020-03-16,24.44,23007.61,23032.05
2020-03-17,24.44,23852.47,23876.91
2020-03-18,24.44,21840.5,21864.95
2020-03-19,24.44,22174.83,22199.27
2020-03-20,24.44,21780.41,21804.85
2020-03-23,24.44,20838.17,20862.61
2020-03-24,24.44,21951.63,21976.07
2020-03-25,24.44,22904.92,22929.36
2020-03-26,24.44,23963.62,23988.06
2020-03-27,24.44,22501.87,22526.31
2020-03-30,24.44,22920.71,22945.15
2020-03-31,24.44,22633.94,22658.38
2020-04-01,24.44,21698.07,21722.51
2020-04-02,24.44,22051.92,22076.36
2020-04-03,24.44,21304.83,21329.27
2020-04-06,24.44,22527.7,22552.14
2020-04-07,24.44,23299.33,23323.77
2020-04-08,24.44,24361.2,24385.64
2020-04-09,24.44,24326.04,24350.48
2020-04-13,24.44,24549.36,24573.8
2020-04-14,24.44,24414.79,24439.23
2020-04-15,24.44,24143.96,24168.4
2020-04-16,24.44,23909.43,23933.87
2020-04-17,24.44,24314.15,24338.59
2020-04-20,24.44,24400.57,24425.01
2020-04-22,24.44,24622.16,24646.6
2020-04-23,24.44,24054.98,24079.42
2020-04-24,24.44,22673.6,22698.05
2020-04-27,24.44,23571.56,23596.01
2020-04-28,24.44,24635.36,24659.8
2020-04-29,24.44,24909.91,24934.35
2020-04-30,24.44,24192.9,24217.34
2020-05-04,24.44,23598.44,23622.88
2020-05-05,24.44,23654.25,23678.7
2020-05-06,24.44,23188.82,23213.26
2020-05-07,24.44,22667.43,22691.87
2020-05-08,24.44,23177.02,23201.46
2020-05-11,24.44,23194.84,23219.28
2020-05-12,24.44,22630.84,22655.29
2020-05-13,24.44,22324.67,22349.11
2020-05-14,24.44,22900.23,22924.67
2020-05-15,24.44,22557.66,22582.11
2020-05-18,24.44,23527.19,23551.63
2020-05-19,24.44,23296.14,23320.58
2020-05-20,24.44,23399.82,23424.26
2020-05-21,24.44,23895.78,23920.22
2020-05-22,24.44,23787.41,23811.85
2020-05-25,24.44,25204.16,25228.6
2020-05-26,24.44,25133.22,25157.66
2020-05-27,24.44,25609.29,25633.73
2020-05-28,24.44,25602.75,25627.19
2020-05-29,24.44,25875.43,25899.87
2020-06-01,24.44,26035.18,26059.62
2020-06-02,24.44,26638.2,26662.64
2020-06-03,24.44,27674.56,27699.0
2020-06-04,24.44,27874.85,27899.29
2020-06-05,24.44,28132.52,28156.96
2020-06-08,24.44,28950.03,28974.47
2020-06-09,24.44,28890.99,28915.43
2020-06-10,24.44,28251.85,28276.29
2020-06-12,24.44,27762.05,27786.49
2020-06-15,24.44,27644.45,27668.89
2020-06-16,24.44,27820.14,27844.58
2020-06-17,24.44,28489.39,28513.83
2020-06-18,24.44,28658.19,28682.63
2020-06-19,24.44,28930.26,28954.7
2020-06-22,24.44,28612.78,28637.22
2020-06-23,24.44,28778.43,28802.87
2020-06-24,24.44,28253.85,28278.29
2020-06-25,24.44,28940.61,28965.05
2020-06-26,24.44,28488.4,28512.84
2020-06-29,24.44,29039.46,29063.9
2020-06-30,24.44,28773.62,28798.06
2020-07-01,24.44,29502.26,29526.7
2020-07-02,24.44,29614.38,29638.82
2020-07-03,24.44,29994.52,30018.96
2020-07-06,24.44,30260.8,30285.24
2020-07-07,24.44,29963.15,29987.59
2020-07-08,24.44,30261.85,30286.29
2020-07-09,24.44,30083.5,30107.94
2020-07-10,24.44,30303.08,30327.52
2020-07-13,24.44,30178.58,30203.02
2020-07-14,24.44,30156.64,30181.08
2020-07-15,24.44,30551.35,30575.8
2020-07-16,24.44,30431.28,30455.72
2020-07-17,24.44,31055.86,31080.3
2020-07-20,24.44,31251.34,31275.78
2020-07-21,24.44,31256.2,31280.64
2020-07-22,24.44,32020.44,32044.88
2020-07-23,24.44,31591.75,31616.19
2020-07-24,24.44,31584.83,31609.28
2020-07-27,24.44,32316.26,32340.7
2020-07-28,24.44,31934.25,31958.69
2020-07-29,24.44,32179.43,32203.88
2020-07-30,24.44,32208.71,32233.15
2020-07-31,24.44,31923.82,31948.26
2020-08-03,24.44,31891.5,31915.94
2020-08-04,24.44,31655.29,31679.73
2020-08-05,24.44,32090.83,32115.27
2020-08-06,24.44,32508.27,32532.71
2020-08-07,24.44,32050.76,32075.2
2020-08-10,24.44,32238.7,32263.14
2020-08-11,24.44,31763.25,31787.69
2020-08-12,24.44,31771.47,31795.91
2020-08-13,24.44,31448.16,31472.6
2020-08-14,24.44,31560.59,31585.03
2020-08-17,24.44,30854.56,30879.0
2020-08-18,24.44,31291.11,31315.55
2020-08-19,24.44,30824.46,30848.9
2020-08-20,24.44,31022.59,31047.03
2020-08-21,24.44,30992.48,31016.92
2020-08-24,24.44,31301.11,31325.55
2020-08-25,24.44,31475.51,31499.95
2020-08-26,24.44,30853.61,30878.05
2020-08-27,24.44,30814.36,30838.8
2020-08-28,24.44,31296.43,31320.88
2020-08-31,24.44,30231.46,30255.91
2020-09-01,24.44,31069.81,31094.25
2020-09-02,24.44,31123.25,31147.69
2020-09-03,24.44,30795.34,30819.78
2020-09-04,24.44,31027.28,31051.72
2020-09-08,24.44,30567.09,30591.53
2020-09-09,24.44,30952.3,30976.74
2020-09-10,24.44,30117.72,30142.16
2020-09-11,24.44,29648.71,29673.15
2020-09-14,13.67,30116.19,30129.87
2020-09-15,13.67,29982.48,29996.15
2020-09-16,13.67,29915.63,29929.31
2020-09-17,13.67,30067.77,30081.45
2020-09-18,13.67,29466.64,29480.31
2020-09-21,13.67,29444.35,29458.03
2020-09-22,13.67,29578.23,29591.9
2020-09-23,13.67,28956.76,28970.44
2020-09-24,13.67,29361.03,29374.71
2020-09-25,13.67,29328.06,29341.74
2020-09-28,13.67,28871.12,28884.79
2020-09-29,13.67,28698.42,28712.09
2020-09-30,13.67,28665.09,28678.76
2020-10-01,13.67,29050.71,29064.38
2020-10-02,13.67,28782.43,28796.1
2020-10-05,13.67,29424.21,29437.89
2020-10-06,13.67,29360.64,29374.32
2020-10-07,13.67,29393.04,29406.71
2020-10-08,13.67,30062.54,30076.21
2020-10-09,13.67,29998.5,30012.17
2020-10-13,13.67,30178.58,30192.26
2020-10-14,13.67,30446.22,30459.89
2020-10-15,13.67,30434.18,30447.85
2020-10-16,13.67,30237.72,30251.39
2020-10-19,13.67,30524.47,30538.14
2020-10-20,13.67,31157.79,31171.47
2020-10-21,13.67,30775.88,30789.56
2020-10-22,13.67,31435.86,31449.53
2020-10-23,13.67,31269.09,31282.77
2020-10-26,13.67,31488.52,31502.2
2020-10-27,13.67,31151.27,31164.94
2020-10-28,13.67,29849.04,29862.71
2020-10-29,13.67,30145.21,30158.89
2020-10-30,13.67,29256.66,29270.33
2020-11-03,13.67,29724.07,29737.74
2020-11-04,13.67,30832.72,30846.39
2020-11-05,13.67,31895.99,31909.67
2020-11-06,13.67,31918.79,31932.46
2020-11-09,13.67,32489.86,32503.53
2020-11-10,13.67,32790.61,32804.28
2020-11-11,13.67,32507.98,32521.66
2020-11-12,13.67,31896.52,31910.19
2020-11-13,13.67,32413.75,32427.43
2020-11-16,13.67,32738.3,32751.97
2020-11-17,13.67,33056.12,33069.79
2020-11-18,13.67,32761.07,32774.75
2020-11-19,13.67,32804.39,32818.07
2020-11-23,13.67,32491.34,32505.01
2020-11-24,13.67,32701.46,32715.13
2020-11-25,13.67,32945.03,32958.7
2020-11-26,13.67,32776.07,32789.75
2020-11-27,13.67,32820.17,32833.84
2020-11-30,13.67,32211.9,32225.57
2020-12-01,13.67,32807.85,32821.53
2020-12-02,13.67,32978.07,32991.75
2020-12-03,13.67,33269.41,33283.09
2020-12-04,13.67,33192.16,33205.83
2020-12-07,13.67,33084.63,33098.31
2020-12-08,13.67,33140.95,33154.63
2020-12-09,13.67,32802.73,32816.41
2020-12-10,13.67,33496.92,33510.6
2020-12-11,13.67,33984.92,33998.6
2020-12-14,0.75,33783.88,33784.63
2020-12-15,0.75,34365.4,34366.16
2020-12-16,0.75,34701.28,34702.03
2020-12-17,0.75,35122.98,35123.74
2020-12-18,0.75,34838.97,34839.72
2020-12-21,0.75,33978.05,33978.8
2020-12-22,0.75,34361.09,34361.85
2020-12-23,0.75,34619.78,34620.53
2020-12-28,0.75,35326.36,35327.11
2020-12-29,0.75,35293.12,35293.87
2020-12-30,0.75,35345.5,35346.25
2021-01-04,0.75,35011.68,35012.44
2021-01-05,0.75,35369.75,35370.5
2021-01-06,0.75,35515.51,35516.27
2021-01-07,0.75,36293.85,36294.6
2021-01-08,0.75,37275.27,37276.02
2021-01-11,0.75,36586.19,36586.94
2021-01-12,0.75,36786.53,36787.28
2021-01-13,0.75,36512.42,36513.17
2021-01-14,0.75,36891.64,36892.39
2021-01-15,0.75,36156.75,36157.51
2021-01-18,0.75,36506.54,36507.29
2021-01-19,0.75,36160.16,36160.91
2021-01-20,0.75,35671.39,35672.14
2021-01-21,0.75,35274.49,35275.24
2021-01-22,0.75,35147.07,35147.82
2021-01-26,0.75,34900.85,34901.6
2021-01-27,0.75,35056.56,35057.31
2021-01-28,0.75,35715.79,35716.54
2021-01-29,0.75,34764.39,34765.14
2021-02-01,0.75,35208.16,35208.91
2021-02-02,0.75,35689.27,35690.02
2021-02-03,0.75,36335.17,36335.92
2021-02-04,0.75,36089.87,36090.62
2021-02-05,0.75,36043.83,36044.58
2021-02-08,0.75,35851.47,35852.22
2021-02-09,0.75,35834.44,35835.19
2021-02-10,0.75,35938.3,35939.05
2021-02-11,0.75,36084.57,36085.32
2021-02-12,0.75,36058.24,36058.99
2021-02-17,0.75,35656.72,35657.47
2021-02-18,0.75,35634.26,35635.02
2021-02-19,0.75,35274.16,35274.91
2021-02-22,0.75,33439.61,33440.36
2021-02-23,0.75,34173.07,34173.82
2021-02-24,0.75,34290.54,34291.3
2021-02-25,0.75,32930.48,32931.23
2021-02-26,0.75,32088.46,32089.21
2021-03-01,0.75,31923.83,31924.59
2021-03-02,0.75,32156.21,32156.96
2021-03-03,0.75,32054.23,32054.98
2021-03-04,0.75,32198.05,32198.8
2021-03-05,0.75,32489.46,32490.21
2021-03-08,0.75,31277.95,31278.7
2021-03-09,0.75,31588.5,31589.26
2021-03-10,0.75,32213.32,32214.07
2021-03-11,0.75,32373.95,32374.7
2021-03-12,0.75,32243.84,32244.59
2021-03-15,0.75,32735.02,32735.77
2021-03-16,0.75,32702.33,32703.08
2021-03-17,0.75,33346.17,33346.92
2021-03-18,0.75,32889.67,32890.42
2021-03-19,0.75,33417.22,33417.98
2021-03-22,0.75,33130.27,33131.02
2021-03-23,0.75,32676.89,32677.64
2021-03-24,0.75,32213.33,32214.08
2021-03-25,0.75,32874.82,32875.58
2021-03-26,0.75,33278.94,33279.7
2021-03-29,0.75,33174.52,33175.27
2021-03-30,0.75,33864.29,33865.04
2021-03-31,0.75,34437.17,34437.92
2021-04-01,0.75,34432.36,34433.11
2021-04-05,0.75,34992.01,34992.76
2021-04-06,0.75,35120.31,35121.07
2021-04-07,0.75,34842.68,34843.44
2021-04-08,0.75,34594.41,34595.17
2021-04-09,0.75,34517.94,34518.69
2021-04-12,0.75,34665.64,34666.39
2021-04-13,0.75,34467.2,34467.95
2021-04-14,0.75,34364.99,34365.74
2021-04-15,0.75,34441.15,34441.9
2021-04-16,0.75,34524.23,34524.99
2021-04-19,0.75,34516.45,34517.2
2021-04-20,0.75,34470.96,34471.71
2021-04-22,0.75,34380.13,34380.88
2021-04-23,0.75,34754.25,34755.0
2021-04-26,0.75,34603.53,34604.28
2021-04-27,0.75,34249.38,34250.13
2021-04-28,0.75,34575.49,34576.24
2021-04-29,0.75,34255.7,34256.45
2021-04-30,0.75,33989.7,33990.46
2021-05-03,28.46,33841.76,33870.22
2021-05-04,22.52,33419.32,33441.85
2021-05-05,51.06,33844.93,33895.99
2021-05-06,45.32,33702.36,33747.69
