Date,Cash,Portfolio_Value,Total_Equity
2018-12-06,12.7,20786.22,20798.92
2018-12-07,12.7,20637.99,20650.69
2018-12-10,12.7,20134.98,20147.68
2018-12-11,12.7,20290.5,20303.2
2018-12-12,12.7,20387.7,20400.4
2018-12-13,12.7,20480.04,20492.74
2018-12-14,12.7,20463.03,20475.73
2018-12-17,12.7,20227.32,20240.02
2018-12-18,12.7,20290.5,20303.2
2018-12-19,12.7,20047.5,20060.2
2018-12-20,12.7,20028.06,20040.76
2018-12-21,12.7,20032.92,20045.62
2018-12-26,12.7,19960.02,19972.72
2018-12-27,12.7,20083.95,20096.65
2018-12-28,12.7,20557.8,20570.5
2019-01-02,12.7,21359.7,21372.4
2019-01-03,12.7,21384.0,21396.7
2019-01-04,12.7,21505.5,21518.2
2019-01-07,12.7,21500.64,21513.34
2019-01-08,12.7,21585.69,21598.39
2019-01-09,12.7,21947.76,21960.46
2019-01-10,12.7,21972.06,21984.76
2019-01-11,12.7,21962.34,21975.04
2019-01-14,12.7,22164.03,22176.73
2019-01-15,12.7,22018.23,22030.93
2019-01-16,12.7,22149.45,22162.15
2019-01-17,12.7,22348.71,22361.41
2019-01-18,12.7,22504.23,22516.93
2019-01-21,12.7,22511.52,22524.22
2019-01-22,12.7,22210.2,22222.9
2019-01-23,12.7,22623.3,22636.0
2019-01-24,12.7,22883.31,22896.01
2019-01-28,12.7,22375.44,22388.14
2019-01-29,12.7,22402.17,22414.87
2019-01-30,12.7,22725.36,22738.06
2019-01-31,12.7,22842.0,22854.7
2019-02-01,12.7,22929.48,22942.18
2019-02-04,12.7,23092.29,23104.99
2019-02-05,12.7,23036.4,23049.1
2019-02-06,12.7,22178.61,22191.31
2019-02-07,12.7,22113.0,22125.7
2019-02-08,12.7,22283.1,22295.8
2019-02-11,12.7,22110.57,22123.27
2019-02-12,12.7,22465.35,22478.05
2019-02-13,12.7,22501.8,22514.5
2019-02-14,12.7,22924.62,22937.32
2019-02-15,12.7,22851.72,22864.42
2019-02-19,12.7,22788.54,22801.24
2019-02-20,12.7,22640.31,22653.01
2019-02-25,12.7,22786.11,22798.81
2019-02-26,12.7,22871.16,22883.86
2019-02-27,12.7,22803.12,22815.82
2019-03-06,12.7,22054.68,22067.38
2019-03-08,12.7,22319.55,22332.25
2019-03-12,12.7,22939.2,22951.9
2019-03-13,12.7,23160.33,23173.03
2019-03-21,12.7,22601.43,22614.13
2019-03-25,12.7,21955.05,21967.75
2019-03-26,12.7,22334.13,22346.83
2019-03-27,12.7,21408.3,21421.0
2019-03-28,12.7,22117.86,22130.56
2019-03-29,12.7,22309.83,22322.53
2019-04-01,12.7,22441.05,22453.75
2019-04-02,12.7,22314.69,22327.39
2019-04-03,12.7,22151.88,22164.58
2019-04-04,12.7,22567.41,22580.11
2019-04-05,12.7,22735.08,22747.78
2019-04-08,12.7,22788.54,22801.24
2019-04-09,12.7,22526.1,22538.8
2019-04-10,12.7,22475.07,22487.77
2019-04-11,12.7,22205.34,22218.04
2019-04-12,12.7,21750.93,21763.63
2019-04-15,12.7,21823.83,21836.53
2019-04-16,12.7,22113.0,22125.7
2019-04-17,12.7,21870.0,21882.7
2019-04-18,12.7,22151.88,22164.58
2019-04-22,12.7,22161.6,22174.3
2019-04-23,12.7,22445.91,22458.61
2019-04-24,12.7,22258.8,22271.5
2019-04-25,12.7,22574.7,22587.4
2019-04-26,12.7,22509.09,22521.79
2019-04-29,12.7,22530.96,22543.66
2019-04-30,12.7,22569.84,22582.54
2019-05-02,12.7,22375.44,22388.14
2019-05-03,12.7,22501.8,22514.5
2019-05-06,12.7,22261.23,22273.93
2019-05-07,12.7,22108.14,22120.84
2019-05-08,12.7,22382.73,22395.43
2019-05-09,12.7,22202.91,22215.61
2019-05-10,12.7,22064.4,22077.1
2019-05-13,12.7,21459.33,21472.03
2019-05-14,12.7,21568.68,21581.38
2019-05-15,12.7,21352.41,21365.11
2019-05-16,12.7,21034.08,21046.78
2019-05-17,12.7,21077.82,21090.52
2019-05-20,12.7,21585.69,21598.39
2019-05-21,12.7,22159.17,22171.87
2019-05-22,12.7,22103.28,22115.98
2019-05-23,12.7,21974.49,21987.19
2019-05-24,12.7,21930.75,21943.45
2019-05-27,12.7,22234.5,22247.2
2019-05-28,12.7,22562.55,22575.25
2019-05-29,12.7,22613.58,22626.28
2019-05-30,12.7,22832.28,22844.98
2019-05-31,12.7,22742.37,22755.07
2019-06-03,12.7,22715.64,22728.34
2019-06-04,12.7,22793.4,22806.1
2019-06-05,12.7,22511.52,22524.22
2019-06-06,12.7,22766.67,22779.37
2019-06-07,12.7,22895.46,22908.16
2019-06-10,12.7,22805.55,22818.25
2019-06-11,12.7,23187.06,23199.76
2019-06-12,12.7,23002.38,23015.08
2019-06-13,12.7,23119.02,23131.72
2019-06-14,12.7,22965.93,22978.63
2019-06-17,12.7,22902.75,22915.45
2019-06-18,12.7,23272.11,23284.81
2019-06-19,12.7,23481.09,23493.79
2019-06-21,12.7,23867.46,23880.16
2019-06-24,12.7,23889.33,23902.03
2019-06-25,12.7,23415.48,23428.18
2019-06-26,12.7,23534.55,23547.25
2019-06-27,12.7,23588.01,23600.71
2019-06-28,12.7,23597.73,23610.43
2019-07-01,12.7,23680.35,23693.05
2019-07-02,12.7,23515.11,23527.81
2019-07-03,12.7,23891.76,23904.46
2019-07-04,12.7,24300.0,24312.7
2019-07-05,12.7,24365.61,24378.31
2019-07-08,12.7,24436.08,24448.78
2019-07-10,12.7,24776.28,24788.98
2019-07-11,12.7,24594.03,24606.73
2019-07-12,12.7,24312.15,24324.85
2019-07-15,12.7,24309.72,24322.42
2019-07-16,12.7,24275.7,24288.4
2019-07-17,12.7,24302.43,24315.13
2019-07-18,12.7,24470.1,24482.8
2019-07-19,12.7,24202.8,24215.5
2019-07-22,12.7,24300.0,24312.7
2019-07-23,12.7,24324.3,24337.0
2019-07-24,12.7,24394.77,24407.47
2019-07-25,12.7,24008.4,24021.1
2019-07-26,12.7,24093.45,24106.15
2019-07-29,12.7,24193.08,24205.78
2019-07-30,12.7,24086.16,24098.86
2019-07-31,12.7,23809.14,23821.84
2019-08-01,12.7,23918.49,23931.19
2019-08-02,12.7,24003.54,24016.24
2019-08-05,12.7,23442.21,23454.91
2019-08-06,12.7,23920.92,23933.62
2019-08-07,12.7,24069.15,24081.85
2019-08-08,12.7,24387.48,24400.18
2019-08-09,12.7,24358.32,24371.02
2019-08-12,12.7,23852.88,23865.58
2019-08-13,12.7,24183.36,24196.06
2019-08-14,12.7,23485.95,23498.65
2019-08-15,12.7,23177.34,23190.04
2019-08-16,12.7,23364.45,23377.15
2019-08-19,12.7,23272.11,23284.81
2019-08-20,12.7,23216.22,23228.92
2019-08-21,12.7,23699.79,23712.49
2019-08-22,12.7,23413.05,23425.75
2019-08-23,12.7,22846.86,22859.56
2019-08-26,12.7,22513.95,22526.65
2019-08-27,12.7,22756.95,22769.65
2019-08-28,12.7,22982.94,22995.64
2019-08-29,12.7,23536.98,23549.68
2019-08-30,12.7,23719.23,23731.93
2019-09-02,12.7,23512.68,23525.38
2019-09-03,12.7,23303.7,23316.4
2019-09-04,12.7,23660.91,23673.61
2019-09-05,12.7,23920.92,23933.62
2019-09-06,12.7,24088.59,24101.29
2019-09-09,12.7,24137.19,24149.89
2019-09-10,12.7,24103.17,24115.87
2019-09-11,12.7,24239.25,24251.95
2019-09-12,12.7,24387.48,24400.18
2019-09-13,12.7,24197.94,24210.64
2019-09-16,12.7,24251.4,24264.1
2019-09-17,12.7,24484.68,24497.38
2019-09-18,12.7,24453.09,24465.79
2019-09-19,12.7,24406.92,24419.62
2019-09-20,12.7,24484.68,24497.38
2019-09-23,12.7,24489.54,24502.24
2019-09-24,12.7,24300.0,24312.7
2019-09-25,12.7,24409.35,24422.05
2019-09-26,12.7,24647.49,24660.19
2019-09-27,12.7,24601.32,24614.02
2019-09-30,12.7,24545.43,24558.13
2019-10-01,12.7,24314.58,24327.28
2019-10-02,12.7,23607.45,23620.15
2019-10-03,12.7,23745.96,23758.66
2019-10-04,12.7,23981.67,23994.37
2019-10-07,12.7,23522.4,23535.1
2019-10-08,12.7,23364.45,23377.15
2019-10-09,12.7,23692.5,23705.2
2019-10-10,12.7,23833.44,23846.14
2019-10-11,12.7,24292.71,24305.41
2019-10-14,12.7,24385.05,24397.75
2019-10-15,12.7,24440.94,24453.64
2019-10-16,12.7,24640.2,24652.9
2019-10-17,12.7,24555.15,24567.85
2019-10-18,12.7,24482.25,24494.95
2019-10-21,12.7,24786.0,24798.7
2019-10-22,12.7,25087.32,25100.02
2019-10-23,12.7,25126.2,25138.9
2019-10-24,12.7,25029.0,25041.7
2019-10-25,12.7,25118.91,25131.61
2019-10-28,12.7,25259.85,25272.55
2019-10-29,12.7,25150.5,25163.2
2019-10-30,12.7,25342.47,25355.17
2019-10-31,12.7,25084.89,25097.59
2019-11-01,12.7,25337.61,25350.31
2019-11-04,12.7,25425.09,25437.79
2019-11-05,12.7,25434.81,25447.51
2019-11-06,12.7,25357.05,25369.75
2019-11-07,12.7,25590.33,25603.03
2019-11-08,12.7,25126.2,25138.9
2019-11-11,12.7,25330.32,25343.02
2019-11-12,12.7,24895.35,24908.05
2019-11-13,12.7,24875.91,24888.61
2019-11-14,12.7,24919.65,24932.35
2019-11-18,12.7,24786.0,24798.7
2019-11-19,12.7,24776.28,24788.98
2019-11-21,12.7,25150.5,25163.2
2019-11-22,12.7,25417.8,25430.5
2019-11-25,12.7,25332.75,25345.45
2019-11-26,12.7,25135.92,25148.62
2019-11-27,12.7,25194.24,25206.94
2019-11-28,12.7,25364.34,25377.04
2019-11-29,12.7,25357.05,25369.75
2019-12-02,12.7,25468.83,25481.53
2019-12-03,12.7,25515.0,25527.7
2019-12-04,12.7,25782.3,25795.0
2019-12-05,12.7,25864.92,25877.62
2019-12-06,12.7,25983.99,25996.69
2019-12-09,12.7,25945.11,25957.81
2019-12-10,12.7,25898.94,25911.64
2019-12-11,12.7,25940.25,25952.95
2019-12-12,12.7,26207.55,26220.25
2019-12-13,12.7,26319.33,26332.03
2019-12-16,12.7,26175.96,26188.66
2019-12-17,12.7,26343.63,26356.33
2019-12-18,12.7,26768.88,26781.58
2019-12-19,12.7,26929.26,26941.96
2019-12-20,12.7,26934.12,26946.82
2019-12-23,12.7,27135.81,27148.51
2019-12-26,12.7,27412.83,27425.53
2019-12-27,12.7,27257.31,27270.01
2019-12-30,12.7,27028.89,27041.59
2020-01-02,12.7,27760.32,27773.02
2020-01-03,12.7,27653.4,27666.1
2020-01-06,12.7,27359.37,27372.07
2020-01-07,12.7,27274.32,27287.02
2020-01-08,12.7,27203.85,27216.55
2020-01-09,12.7,27133.38,27146.08
2020-01-10,12.7,27041.04,27053.74
2020-01-13,12.7,27478.44,27491.14
2020-01-14,12.7,27536.76,27549.46
2020-01-15,12.7,27259.74,27272.44
2020-01-16,12.7,27301.05,27313.75
2020-01-17,12.7,27726.3,27739.0
2020-01-20,12.7,27801.63,27814.33
2020-01-21,12.7,27373.95,27386.65
2020-01-22,12.7,27726.3,27739.0
2020-01-23,12.7,27996.03,28008.73
2020-01-24,12.7,27702.0,27714.7
2020-01-27,12.7,26800.47,26813.17
2020-01-28,12.7,27288.9,27301.6
2020-01-29,12.7,26943.84,26956.54
2020-01-30,12.7,27019.17,27031.87
2020-01-31,12.7,26462.7,26475.4
2020-02-03,12.7,26832.06,26844.76
2020-02-04,12.7,27024.03,27036.73
2020-02-05,12.7,27160.11,27172.81
2020-02-06,12.7,26960.85,26973.55
2020-02-07,12.7,26572.05,26584.75
2020-02-10,12.7,26435.97,26448.67
2020-02-11,12.7,27045.9,27058.6
2020-02-12,12.7,27325.35,27338.05
2020-02-13,12.7,26948.7,26961.4
2020-02-14,12.7,26749.44,26762.14
2020-02-17,12.7,26924.4,26937.1
2020-02-18,12.7,27007.02,27019.72
2020-02-19,12.7,27235.44,27248.14
2020-02-20,12.7,26778.6,26791.3
2020-02-21,12.7,26596.35,26609.05
2020-02-26,12.7,24761.7,24774.4
2020-02-27,12.7,24105.6,24118.3
2020-02-28,12.7,24445.8,24458.5
2020-03-02,12.7,25026.57,25039.27
2020-03-03,12.7,24725.25,24737.95
2020-03-04,12.7,25053.3,25066.0
2020-03-05,12.7,24005.97,24018.67
2020-03-06,12.7,22939.2,22951.9
2020-03-09,12.7,20096.1,20108.8
2020-03-10,12.7,21537.09,21549.79
2020-03-11,12.7,19940.58,19953.28
2020-03-12,12.7,17034.3,17047.0
2020-03-13,12.7,19316.07,19328.77
2020-03-16,12.7,16621.2,16633.9
2020-03-17,12.7,17253.0,17265.7
2020-03-18,12.7,15797.43,15810.13
2020-03-19,12.7,15795.0,15807.7
2020-03-20,12.7,15739.11,15751.81
2020-03-23,12.7,14857.02,14869.72
2020-03-24,12.7,16378.2,16390.9
2020-03-25,12.7,17430.39,17443.09
2020-03-26,12.7,18120.51,18133.21
2020-03-27,12.7,17063.46,17076.16
2020-03-30,12.7,17488.71,17501.41
2020-03-31,12.7,16852.05,16864.75
2020-04-01,12.7,16567.74,16580.44
2020-04-02,12.7,16920.09,16932.79
2020-04-03,12.7,16256.7,16269.4
2020-04-06,12.7,17391.51,17404.21
2020-04-07,12.7,17862.93,17875.63
2020-04-08,12.7,18402.39,18415.09
2020-04-09,12.7,18193.41,18206.11
2020-04-13,12.7,18458.28,18470.98
2020-04-14,12.7,18674.55,18687.25
2020-04-15,12.7,18480.15,18492.85
2020-04-16,12.7,18207.99,18220.69
2020-04-17,12.7,18468.0,18480.7
2020-04-20,12.7,18385.38,18398.08
2020-04-22,12.7,18881.1,18893.8
2020-04-23,12.7,18625.95,18638.65
2020-04-24,12.7,17595.63,17608.33
2020-04-27,12.7,18295.47,18308.17
2020-04-28,12.7,19026.9,19039.6
2020-04-29,12.7,19483.74,19496.44
2020-04-30,12.7,18762.03,18774.73
2020-05-04,12.7,18492.3,18505.0
2020-05-05,12.7,18599.22,18611.92
2020-05-06,12.7,18516.6,18529.3
2020-05-07,12.7,18322.2,18334.9
2020-05-08,12.7,18815.49,18828.19
2020-05-11,12.7,18502.02,18514.72
2020-05-12,12.7,18225.0,18237.7
2020-05-13,12.7,18261.45,18274.15
2020-05-14,12.7,18528.75,18541.45
2020-05-15,12.7,18118.08,18130.78
2020-05-18,12.7,18961.29,18973.99
2020-05-19,12.7,18868.95,18881.65
2020-05-20,12.7,19063.35,19076.05
2020-05-21,12.7,19432.71,19445.41
2020-05-22,12.7,19425.42,19438.12
2020-05-25,12.7,20071.8,20084.5
2020-05-26,12.7,20035.35,20048.05
2020-05-27,12.7,20577.24,20589.94
2020-05-28,12.7,20326.95,20339.65
2020-05-29,12.7,20448.45,20461.15
2020-06-01,12.7,20735.19,20747.89
2020-06-02,12.7,21330.54,21343.24
2020-06-03,12.7,21716.91,21729.61
2020-06-04,12.7,21945.33,21958.03
2020-06-05,12.7,22125.15,22137.85
2020-06-08,12.7,22829.85,22842.55
2020-06-09,12.7,22586.85,22599.55
2020-06-10,12.7,22154.31,22167.01
2020-06-12,12.7,21687.75,21700.45
2020-06-15,12.7,21644.01,21656.71
2020-06-16,12.7,21870.0,21882.7
2020-06-17,12.7,22343.85,22356.55
2020-06-18,12.7,22509.09,22521.79
2020-06-19,12.7,22511.52,22524.22
2020-06-22,12.7,22295.25,22307.95
2020-06-23,12.7,22419.18,22431.88
2020-06-24,12.7,22057.11,22069.81
2020-06-25,12.7,22450.77,22463.47
2020-06-26,12.7,21923.46,21936.16
2020-06-29,12.7,22428.9,22441.6
2020-06-30,12.7,22263.66,22276.36
2020-07-01,12.7,22521.24,22533.94
2020-07-02,12.7,22477.5,22490.2
2020-07-03,12.7,22645.17,22657.87
2020-07-06,12.7,23160.33,23173.03
2020-07-07,12.7,22866.3,22879.0
2020-07-08,12.7,23352.3,23365.0
2020-07-09,12.7,23184.63,23197.33
2020-07-10,12.7,23410.62,23423.32
2020-07-13,12.7,23097.15,23109.85
2020-07-14,12.7,23473.8,23486.5
2020-07-15,12.7,23821.29,23833.99
2020-07-16,12.7,23527.26,23539.96
2020-07-17,12.7,24088.59,24101.29
2020-07-20,12.7,24421.5,24434.2
2020-07-21,12.7,24370.47,24383.17
2020-07-22,12.7,24392.34,24405.04
2020-07-23,12.7,23911.2,23923.9
2020-07-24,12.7,23957.37,23970.07
2020-07-27,12.7,24411.78,24424.48
2020-07-28,12.7,24312.15,24324.85
2020-07-29,12.7,24659.64,24672.34
2020-07-30,12.7,24618.33,24631.03
2020-07-31,12.7,24127.47,24140.17
2020-08-03,12.7,24105.6,24118.3
2020-08-04,12.7,23716.8,23729.5
2020-08-05,12.7,24054.57,24067.27
2020-08-06,12.7,24341.31,24354.01
2020-08-07,12.7,24015.69,24028.39
2020-08-10,12.7,24188.22,24200.92
2020-08-11,12.7,23862.6,23875.3
2020-08-12,12.7,23894.19,23906.89
2020-08-13,12.7,23451.93,23464.63
2020-08-14,12.7,23685.21,23697.91
2020-08-17,12.7,23286.69,23299.39
2020-08-18,12.7,23874.75,23887.45
2020-08-19,12.7,23571.0,23583.7
2020-08-20,12.7,23733.81,23746.51
2020-08-21,12.7,23716.8,23729.5
2020-08-24,12.7,23935.5,23948.2
2020-08-25,12.7,23899.05,23911.75
2020-08-26,12.7,23481.09,23493.79
2020-08-27,12.7,23539.41,23552.11
2020-08-28,12.7,23886.9,23899.6
2020-08-31,12.7,23255.1,23267.8
2020-09-01,12.7,23899.05,23911.75
2020-09-02,12.7,23850.45,23863.15
2020-09-03,12.7,23561.28,23573.98
2020-09-04,12.7,23673.06,23685.76
2020-09-08,12.7,23522.4,23535.1
2020-09-09,12.7,23692.5,23705.2
2020-09-10,12.7,23094.72,23107.42
2020-09-11,12.7,22958.64,22971.34
2020-09-14,12.7,23451.93,23464.63
2020-09-15,12.7,23439.78,23452.48
2020-09-16,12.7,23306.13,23318.83
2020-09-17,12.7,23417.91,23430.61
2020-09-18,12.7,22997.52,23010.22
2020-09-21,12.7,22696.2,22708.9
2020-09-22,12.7,22761.81,22774.51
2020-09-23,12.7,22397.31,22410.01
2020-09-24,12.7,22671.9,22684.6
2020-09-25,12.7,22720.5,22733.2
2020-09-28,12.7,22161.6,22174.3
2020-09-29,12.7,21850.56,21863.26
2020-09-30,12.7,22125.15,22137.85
2020-10-01,12.7,22334.13,22346.83
2020-10-02,12.7,21896.73,21909.43
2020-10-05,12.7,22511.52,22524.22
2020-10-06,12.7,22363.29,22375.99
2020-10-07,12.7,22343.85,22356.55
2020-10-08,12.7,22907.61,22920.31
2020-10-09,12.7,22756.95,22769.65
2020-10-13,12.7,23036.4,23049.1
2020-10-14,12.7,23228.37,23241.07
2020-10-15,12.7,23167.62,23180.32
2020-10-16,12.7,22973.22,22985.92
2020-10-19,12.7,23085.0,23097.7
2020-10-20,12.7,23490.81,23503.51
2020-10-21,12.7,23485.95,23498.65
