Date,Cash,Portfolio_Value,Total_Equity
2020-02-04,1.01,32611.86,32612.87
2020-02-05,1.01,32820.62,32821.63
2020-02-06,1.01,32672.87,32673.88
2020-02-07,1.01,32405.88,32406.9
2020-02-10,1.01,32231.07,32232.08
2020-02-11,1.01,32948.8,32949.81
2020-02-12,1.01,33524.84,33525.86
2020-02-13,1.01,33315.48,33316.49
2020-02-14,1.01,33031.17,33032.18
2020-02-17,1.01,33290.72,33291.73
2020-02-18,1.01,33064.94,33065.95
2020-02-19,1.01,33567.12,33568.13
2020-02-20,1.01,33142.17,33143.18
2020-02-21,1.01,33380.76,33381.77
2020-02-26,1.01,31489.62,31490.63
2020-02-27,1.01,30535.0,30536.01
2020-02-28,1.01,30868.63,30869.64
2020-03-02,1.01,31850.07,31851.08
2020-03-03,1.01,31689.21,31690.22
2020-03-04,1.01,32102.38,32103.39
2020-03-05,1.01,30728.84,30729.85
2020-03-06,1.01,29660.74,29661.76
2020-03-09,1.01,26496.78,26497.8
2020-03-10,1.01,27716.6,27717.62
2020-03-11,1.01,26173.3,26174.31
2020-03-12,1.01,23091.54,23092.55
2020-03-13,1.01,25254.31,25255.32
2020-03-16,1.01,21739.88,21740.89
2020-03-17,1.01,22624.08,22625.1
2020-03-18,1.01,20576.95,20577.96
2020-03-19,1.01,21193.1,21194.11
2020-03-20,1.01,21095.05,21096.07
2020-03-23,1.01,20383.67,20384.69
2020-03-24,1.01,21233.13,21234.14
2020-03-25,1.01,22560.48,22561.49
2020-03-26,1.01,23293.8,23294.81
2020-03-27,1.01,21847.25,21848.26
2020-03-30,1.01,21970.83,21971.85
2020-03-31,1.01,21579.44,21580.45
2020-04-01,1.01,20878.88,20879.89
2020-04-02,1.01,21225.16,21226.18
2020-04-03,1.01,20345.07,20346.09
2020-04-06,1.01,21488.79,21489.8
2020-04-07,1.01,22491.22,22492.23
2020-04-08,1.01,23399.98,23401.0
2020-04-09,1.01,23174.54,23175.55
2020-04-13,1.01,23393.07,23394.09
2020-04-14,1.01,23303.04,23304.06
2020-04-15,1.01,23123.47,23124.49
2020-04-16,1.01,23091.55,23092.56
2020-04-17,1.01,23428.49,23429.51
2020-04-20,1.01,23674.23,23675.24
2020-04-22,1.01,24132.01,24133.03
2020-04-23,1.01,23550.88,23551.89
2020-04-24,1.01,22266.96,22267.97
2020-04-27,1.01,23168.77,23169.79
2020-04-28,1.01,24090.92,24091.94
2020-04-29,1.01,24332.3,24333.31
2020-04-30,1.01,23604.41,23605.43
2020-05-04,1.01,23180.11,23181.12
2020-05-05,1.01,23200.7,23201.71
2020-05-06,1.01,22794.87,22795.88
2020-05-07,1.01,22219.53,22220.54
2020-05-08,1.01,22618.73,22619.74
2020-05-11,1.01,22478.61,22479.63
2020-05-12,1.01,22098.77,22099.78
2020-05-13,1.01,21803.96,21804.97
2020-05-14,1.01,22189.85,22190.87
2020-05-15,1.01,21980.99,21982.0
2020-05-18,1.01,22908.76,22909.77
2020-05-19,1.01,22717.62,22718.63
2020-05-20,1.01,22976.5,22977.52
2020-05-21,1.01,23605.68,23606.7
2020-05-22,1.01,23246.12,23247.13
2020-05-25,1.01,24378.58,24379.6
2020-05-26,1.01,24415.23,24416.25
2020-05-27,1.01,24844.81,24845.82
2020-05-28,1.01,24795.8,24796.82
2020-05-29,1.01,24917.74,24918.75
2020-06-01,1.01,25228.18,25229.19
2020-06-02,1.01,25852.01,25853.02
2020-06-03,1.01,26600.3,26601.32
2020-06-04,1.01,26855.91,26856.92
2020-06-05,1.01,27064.5,27065.51
2020-06-08,1.01,27660.2,27661.21
2020-06-09,1.01,27531.84,27532.86
2020-06-10,1.01,27061.28,27062.29
2020-06-12,1.01,26531.41,26532.43
2020-06-15,1.01,26375.72,26376.73
2020-06-16,1.01,26537.25,26538.27
2020-06-17,1.01,27248.74,27249.75
2020-06-18,1.01,27331.67,27332.68
2020-06-19,1.01,27591.57,27592.59
2020-06-22,1.01,27205.34,27206.35
2020-06-23,1.01,27326.4,27327.41
2020-06-24,1.01,26836.91,26837.92
2020-06-25,1.01,27459.54,27460.56
2020-06-26,1.01,27042.85,27043.86
2020-06-29,1.01,27501.83,27502.84
2020-06-30,1.01,27425.05,27426.06
2020-07-01,1.01,28096.57,28097.59
2020-07-02,1.01,28262.29,28263.31
2020-07-03,1.01,28468.86,28469.87
2020-07-06,1.01,28737.72,28738.74
2020-07-07,1.01,28516.34,28517.35
2020-07-08,1.01,28749.67,28750.68
2020-07-09,1.01,28716.55,28717.56
2020-07-10,1.01,28820.72,28821.73
2020-07-13,1.01,28641.91,28642.92
2020-07-14,1.01,28580.05,28581.06
2020-07-15,1.01,28899.05,28900.06
2020-07-16,1.01,28807.87,28808.88
2020-07-17,1.01,29403.39,29404.4
2020-07-20,1.01,29764.63,29765.65
2020-07-21,1.01,29761.0,29762.01
2020-07-22,1.01,30545.56,30546.57
2020-07-23,1.01,30030.52,30031.54
2020-07-24,1.01,30026.89,30027.9
2020-07-27,1.01,30614.08,30615.09
2020-07-28,1.01,30240.15,30241.17
2020-07-29,1.01,30580.28,30581.29
2020-07-30,1.01,30691.66,30692.68
2020-07-31,1.01,30414.1,30415.11
2020-08-03,1.01,30189.21,30190.22
2020-08-04,1.01,29969.77,29970.78
2020-08-05,1.01,30394.67,30395.69
2020-08-06,1.01,31121.62,31122.63
2020-08-07,1.01,30808.42,30809.44
2020-08-10,1.01,30683.7,30684.72
2020-08-11,1.01,30398.69,30399.7
2020-08-12,1.01,30344.8,30345.81
2020-08-13,1.01,30022.7,30023.72
2020-08-14,1.01,30208.24,30209.26
2020-08-17,1.01,29549.65,29550.66
2020-08-18,1.01,29953.03,29954.04
2020-08-19,1.01,29406.38,29407.39
2020-08-20,1.01,29638.5,29639.52
2020-08-21,1.01,29716.89,29717.9
2020-08-24,1.01,29830.7,29831.71
2020-08-25,1.01,30092.09,30093.11
2020-08-26,1.01,29614.65,29615.66
2020-08-27,1.01,29577.99,29579.0
2020-08-28,1.01,30021.42,30022.43
2020-08-31,1.01,29283.29,29284.31
2020-09-01,1.01,30097.74,30098.75
2020-09-02,1.01,30274.23,30275.25
2020-09-03,1.01,29822.94,29823.96
2020-09-04,1.01,29985.69,29986.7
2020-09-08,1.01,29702.91,29703.93
2020-09-09,1.01,30082.89,30083.9
2020-09-10,1.01,29272.75,29273.76
2020-09-11,1.01,28886.5,28887.51
2020-09-14,1.01,29434.8,29435.82
2020-09-15,1.01,29382.18,29383.19
2020-09-16,1.01,29334.5,29335.52
2020-09-17,1.01,29338.83,29339.85
2020-09-18,1.01,28825.89,28826.9
2020-09-21,1.01,28743.49,28744.5
2020-09-22,1.01,28976.26,28977.27
2020-09-23,1.01,28248.1,28249.11
2020-09-24,1.01,28725.69,28726.7
2020-09-25,1.01,28646.15,28647.16
2020-09-28,1.01,28074.33,28075.34
2020-09-29,1.01,27979.43,27980.44
2020-09-30,1.01,28229.55,28230.56
2020-10-01,1.01,28696.63,28697.65
2020-10-02,1.01,28408.46,28409.48
2020-10-05,1.01,29012.57,29013.59
2020-10-06,1.01,29021.61,29022.62
2020-10-07,1.01,29140.24,29141.25
2020-10-08,1.01,29766.01,29767.02
2020-10-09,1.01,29679.58,29680.6
2020-10-13,1.01,30062.65,30063.66
2020-10-14,1.01,30354.37,30355.39
2020-10-15,1.01,30333.36,30334.37
2020-10-16,1.01,30305.95,30306.97
2020-10-19,1.01,30477.73,30478.74
2020-10-20,1.01,31004.82,31005.83
2020-10-21,1.01,30569.41,30570.42
2020-10-22,1.01,31088.02,31089.03
2020-10-23,1.01,30951.39,30952.41
2020-10-26,1.01,31103.14,31104.15
2020-10-27,1.01,30965.28,30966.29
2020-10-28,1.01,29584.45,29585.46
2020-10-29,1.01,29962.33,29963.35
2020-10-30,1.01,28967.59,28968.6
2020-11-03,1.01,29377.67,29378.68
2020-11-04,1.01,30574.78,30575.8
2020-11-05,1.01,31738.14,31739.16
2020-11-06,1.01,31699.56,31700.57
2020-11-09,1.01,32233.86,32234.88
2020-11-10,1.01,32256.76,32257.77
2020-11-11,1.01,32203.18,32204.2
2020-11-12,1.01,31626.53,31627.55
2020-11-13,1.01,32313.85,32314.87
2020-11-16,1.01,32538.86,32539.87
2020-11-17,1.01,32730.02,32731.04
2020-11-18,1.01,32419.31,32420.33
2020-11-19,1.01,32387.78,32388.79
2020-11-23,1.01,32123.0,32124.02
2020-11-24,1.01,32192.78,32193.8
2020-11-25,1.01,32350.85,32351.86
2020-11-26,1.01,32251.67,32252.68
2020-11-27,1.01,32327.54,32328.55
2020-11-30,1.01,31660.56,31661.57
2020-12-01,1.01,31904.08,31905.1
2020-12-02,1.01,31994.33,31995.34
2020-12-03,1.01,32210.27,32211.29
2020-12-04,1.01,32226.72,32227.73
2020-12-07,1.01,32038.28,32039.29
2020-12-08,1.01,32129.4,32130.42
2020-12-09,1.01,31835.81,31836.82
2020-12-10,1.01,32324.25,32325.26
2020-12-11,1.01,32584.21,32585.23
2020-12-14,1.01,32546.17,32547.18
2020-12-15,1.01,33071.61,33072.62
2020-12-16,1.01,33467.9,33468.91
2020-12-17,1.01,33955.35,33956.36
2020-12-18,1.01,33616.88,33617.89
2020-12-21,1.01,32882.02,32883.03
2020-12-22,1.01,33116.28,33117.3
2020-12-23,1.01,33299.19,33300.2
2020-12-28,1.01,33922.35,33923.37
2020-12-29,1.01,33929.34,33930.35
2020-12-30,1.01,33987.96,33988.97
2021-01-04,1.01,33674.12,33675.14
2021-01-05,1.01,34028.55,34029.56
2021-01-06,1.01,33907.35,33908.36
2021-01-07,1.01,34580.86,34581.87
2021-01-08,1.01,35711.41,35712.42
2021-01-11,1.01,35083.66,35084.67
2021-01-12,1.01,35430.98,35432.0
2021-01-13,1.01,35175.8,35176.81
2021-01-14,1.01,35557.74,35558.75
2021-01-15,1.01,34897.19,34898.2
2021-01-18,1.01,35497.61,35498.62
2021-01-19,1.01,35323.02,35324.04
2021-01-20,1.01,34884.63,34885.64
2021-01-21,1.01,34416.92,34417.93
2021-01-22,1.01,34256.52,34257.54
2021-01-26,1.01,34230.53,34231.54
2021-01-27,1.01,34127.72,34128.73
2021-01-28,1.01,34699.19,34700.2
2021-01-29,1.01,33668.18,33669.19
2021-02-01,1.01,34006.61,34007.63
2021-02-02,1.01,34604.88,34605.89
2021-02-03,1.01,35132.38,35133.4
2021-02-04,1.01,34801.9,34802.91
2021-02-05,1.01,34710.7,34711.72
2021-02-08,1.01,34705.86,34706.87
2021-02-09,1.01,34687.7,34688.71
2021-02-10,1.01,34800.58,34801.6
2021-02-11,1.01,35219.68,35220.7
2021-02-12,1.01,35289.05,35290.07
2021-02-17,1.01,34909.08,34910.09
2021-02-18,1.01,34789.28,34790.29
2021-02-19,1.01,34572.77,34573.78
2021-02-22,1.01,32929.45,32930.46
2021-02-23,1.01,33554.21,33555.23
2021-02-24,1.01,33637.65,33638.66
2021-02-25,1.01,32363.68,32364.7
2021-02-26,1.01,31600.14,31601.15
2021-03-01,1.01,31465.46,31466.47
2021-03-02,1.01,31537.84,31538.85
2021-03-03,1.01,31482.38,31483.39
2021-03-04,1.01,31580.32,31581.33
2021-03-05,1.01,31733.27,31734.28
2021-03-08,1.01,30347.39,30348.41
2021-03-09,1.01,30774.6,30775.62
2021-03-10,1.01,31340.3,31341.32
2021-03-11,1.01,31482.39,31483.41
2021-03-12,1.01,31437.43,31438.44
2021-03-15,1.01,32051.45,32052.46
2021-03-16,1.01,32176.78,32177.79
2021-03-17,1.01,32636.54,32637.55
2021-03-18,1.01,32153.23,32154.24
2021-03-19,1.01,32638.74,32639.75
2021-03-22,1.01,32486.19,32487.21
2021-03-23,1.01,32167.23,32168.25
2021-03-24,1.01,31622.97,31623.98
2021-03-25,1.01,32112.75,32113.76
2021-03-26,1.01,32361.54,32362.56
2021-03-29,1.01,32348.18,32349.19
2021-03-30,1.01,33188.86,33189.87
2021-03-31,1.01,33313.02,33314.03
2021-04-01,1.01,33242.76,33243.78
2021-04-05,1.01,33846.43,33847.44
2021-04-06,1.01,33931.1,33932.11
2021-04-07,1.01,33778.08,33779.09
2021-04-08,1.01,33714.01,33715.03
2021-04-09,1.01,33492.15,33493.16
2021-04-12,1.01,33731.15,33732.16
2021-04-13,1.01,33618.21,33619.22
2021-04-14,1.01,33570.32,33571.33
2021-04-15,1.01,33726.07,33727.08
2021-04-16,1.01,33967.03,33968.04
2021-04-19,1.01,33884.43,33885.44
2021-04-20,1.01,33609.6,33610.61
2021-04-22,1.01,33375.77,33376.78
2021-04-23,1.01,33721.76,33722.77
2021-04-26,1.01,33565.06,33566.08
2021-04-27,1.01,33299.56,33300.57
2021-04-28,1.01,33608.32,33609.33
2021-04-29,1.01,33275.59,33276.6
2021-04-30,1.01,33179.43,33180.44
2021-05-03,1.01,33244.38,33245.39
2021-05-04,1.01,32816.1,32817.11
2021-05-05,1.01,33327.95,33328.96
2021-05-06,1.01,33081.3,33082.31
2021-05-07,1.01,33611.98,33613.0
2021-05-10,1.01,33359.11,33360.13
2021-05-11,1.01,33383.05,33384.06
2021-05-12,1.01,32399.16,32400.17
2021-05-13,1.01,32961.02,32962.04
2021-05-14,1.01,33553.41,33554.43
2021-05-17,1.01,33856.17,33857.18
2021-05-18,1.01,33908.62,33909.63
2021-05-19,1.01,33791.42,33792.43
2021-05-20,1.01,33935.97,33936.98
2021-05-21,1.01,33866.73,33867.74
2021-05-24,1.01,34332.8,34333.81
2021-05-25,1.01,34245.4,34246.41
2021-05-26,1.01,34280.46,34281.47
2021-05-27,1.01,34430.76,34431.77
2021-05-28,1.01,34996.57,34997.59
2021-05-31,1.01,35119.62,35120.63
2021-06-01,1.01,35562.01,35563.02
2021-06-02,1.01,35808.03,35809.05
2021-06-04,1.01,36253.55,36254.57
2021-06-07,1.01,36587.22,36588.23
2021-06-08,1.01,36529.17,36530.18
2021-06-09,1.01,36421.69,36422.71
2021-06-10,1.01,36619.68,36620.69
2021-06-11,1.01,36065.64,36066.65
2021-06-14,1.01,36491.47,36492.49
2021-06-15,1.01,36651.4,36652.41
2021-06-16,1.01,36432.65,36433.67
2021-06-17,1.01,35977.5,35978.51
2021-06-18,1.01,36038.59,36039.61
2021-06-21,1.01,36404.23,36405.24
2021-06-22,1.01,36196.74,36197.75
2021-06-23,1.01,35943.79,35944.8
2021-06-24,1.01,36279.93,36280.94
2021-06-25,1.01,35554.19,35555.21
2021-06-28,1.01,35725.39,35726.41
2021-06-29,1.01,35756.92,35757.93
2021-06-30,1.01,35603.49,35604.51
2021-07-01,1.01,35366.77,35367.78
2021-07-02,1.01,36064.94,36065.95
2021-07-05,1.01,36054.94,36055.96
2021-07-06,1.01,35647.3,35648.32
2021-07-07,1.01,36460.61,36461.63
2021-07-08,1.01,35881.14,35882.15
2021-07-12,1.01,36640.41,36641.42
2021-07-13,1.01,36644.4,36645.41
2021-07-14,1.01,36812.82,36813.84
2021-07-15,1.01,36660.48,36661.49
2021-07-16,1.01,36430.02,36431.03
2021-07-19,1.01,36102.63,36103.64
2021-07-20,1.01,36240.47,36241.48
2021-07-21,1.01,36263.93,36264.95
2021-07-22,1.01,36630.59,36631.6
2021-07-23,1.01,36267.07,36268.08
2021-07-26,1.01,36242.56,36243.57
2021-07-27,1.01,36036.06,36037.07
2021-07-28,1.01,36861.63,36862.64
2021-07-29,1.01,36513.91,36514.92
2021-07-30,1.01,36045.38,36046.4
2021-08-02,1.01,36844.17,36845.18
2021-08-03,1.01,36925.13,36926.14
2021-08-04,1.01,36508.25,36509.27
2021-08-05,1.01,36674.67,36675.69
2021-08-06,1.01,36964.28,36965.3
2021-08-09,1.01,37234.15,37235.16
2021-08-10,1.01,36844.66,36845.68
2021-08-11,1.01,36663.34,36664.36
2021-08-12,1.01,36340.51,36341.53
2021-08-13,1.01,36712.4,36713.41
2021-08-16,1.01,35977.95,35978.96
2021-08-17,1.01,35624.67,35625.68
2021-08-18,1.01,35468.77,35469.78
2021-08-19,1.01,36584.51,36585.52
2021-08-20,1.01,37015.01,37016.02
2021-08-23,1.01,36991.35,36992.36
2021-08-24,1.01,37332.4,37333.41
2021-08-25,1.01,37596.9,37597.91
2021-08-26,1.01,37345.32,37346.34
2021-08-27,1.01,37688.23,37689.24
2021-08-30,1.01,37504.41,37505.42
2021-08-31,1.01,37259.21,37260.22
2021-09-01,1.01,37720.11,37721.12
2021-09-02,1.01,36798.21,36799.23
2021-09-03,1.01,36841.64,36842.65
2021-09-06,1.01,37000.17,37001.18
2021-09-08,1.01,35819.33,35820.35
2021-09-09,1.01,36790.81,36791.83
2021-09-10,1.01,36740.0,36741.01
2021-09-13,1.01,37016.96,37017.97
2021-09-14,1.01,37037.67,37038.69
2021-09-15,1.01,37131.67,37132.68
2021-09-16,1.01,37185.5,37186.51
2021-09-17,1.01,36712.21,36713.23
2021-09-20,1.01,36073.85,36074.86
2021-09-21,1.01,36484.6,36485.62
2021-09-22,1.01,37104.73,37105.75
2021-09-23,1.01,37630.86,37631.87
2021-09-24,1.01,37391.17,37392.19
2021-09-27,1.01,37199.57,37200.58
2021-09-28,1.01,36468.15,36469.17
2021-09-29,1.01,36420.24,36421.25
2021-09-30,1.01,36151.89,36152.9
2021-10-01,1.01,36791.53,36792.55
2021-10-04,1.01,35316.18,35317.19
2021-10-05,1.01,35063.45,35064.46
2021-10-06,1.01,34807.38,34808.39
2021-10-07,1.01,34817.47,34818.49
2021-10-08,1.01,35613.55,35614.57
2021-10-11,1.01,35274.93,35275.94
2021-10-13,1.01,36150.89,36151.9
2021-10-14,1.01,36225.47,36226.48
2021-10-15,1.01,36282.21,36283.22
2021-10-18,1.01,36548.0,36549.01
2021-10-19,1.01,35543.94,35544.95
2021-10-20,1.01,35856.03,35857.04
2021-10-21,1.01,35150.21,35151.22
2021-10-22,1.01,34319.13,34320.14
2021-10-25,1.01,35335.34,35336.35
2021-10-26,1.01,34937.64,34938.66
2021-10-27,1.01,35124.78,35125.79
2021-10-28,1.01,34639.02,34640.03
2021-10-29,1.01,34092.74,34093.75
2021-11-01,1.01,34615.48,34616.49
2021-11-03,1.01,35092.57,35093.58
2021-11-04,1.01,34706.29,34707.3
2021-11-05,1.01,35050.21,35051.23
2021-11-08,1.01,34914.2,34915.22
2021-11-09,1.01,35070.34,35071.35
2021-11-10,1.01,35217.84,35218.85
2021-11-11,1.01,35334.75,35335.77
2021-11-12,1.01,34706.39,34707.4
2021-11-16,1.01,34297.74,34298.76
2021-11-17,1.01,34115.99,34117.01
2021-11-18,1.01,34056.47,34057.49
2021-11-19,1.01,33879.08,33880.09
2021-11-22,1.01,33401.95,33402.97
2021-11-23,1.01,33384.19,33385.21
2021-11-24,1.01,33505.87,33506.89
2021-11-25,1.01,34105.35,34106.36
2021-11-26,1.01,33192.4,33193.41
2021-11-29,1.01,33242.76,33243.78
2021-11-30,1.01,32755.84,32756.85
2021-12-01,1.01,32434.11,32435.12
2021-12-02,1.01,33263.19,33264.2
2021-12-03,1.01,33665.13,33666.14
2021-12-06,1.01,33882.51,33883.52
2021-12-07,1.01,34359.5,34360.51
2021-12-08,1.01,34952.48,34953.5
2021-12-09,1.01,34732.54,34733.55
2021-12-10,1.01,34779.47,34780.48
2021-12-13,1.01,34587.99,34589.0
2021-12-14,1.01,34259.04,34260.05
2021-12-15,1.01,34474.25,34475.26
2021-12-16,1.01,34361.91,34362.92
2021-12-17,1.01,33925.95,33926.96
2021-12-20,1.01,33276.59,33277.61
2021-12-21,1.01,33217.85,33218.86
2021-12-22,1.01,33160.32,33161.34
2021-12-23,1.01,33123.82,33124.84
2021-12-27,1.01,33331.2,33332.21
2021-12-28,1.01,33135.51,33136.53
2021-12-29,1.01,32897.28,32898.29
2021-12-30,1.01,33186.55,33187.56
2022-01-03,1.01,32605.17,32606.18
2022-01-04,1.01,32481.62,32482.63
2022-01-05,1.01,31354.83,31355.85
2022-01-06,1.01,31419.5,31420.51
2022-01-07,1.01,31269.01,31270.02
2022-01-10,1.01,30922.46,30923.47
2022-01-11,1.01,31506.36,31507.37
2022-01-12,1.01,32293.04,32294.05
2022-01-13,1.01,32096.45,32097.47
2022-01-14,1.01,32431.73,32432.74
2022-01-17,1.01,32166.46,32167.47
2022-01-18,1.01,32059.38,32060.4
2022-01-19,1.01,32394.53,32395.54
2022-01-20,1.01,32880.46,32881.47
2022-01-21,1.01,32777.61,32778.63
2022-01-24,1.01,32367.36,32368.37
2022-01-25,1.01,32961.33,32962.34
2022-01-26,1.01,33295.24,33296.26
2022-01-27,1.01,33884.51,33885.52
2022-01-28,1.01,33730.59,33731.61
2022-01-31,1.01,34185.28,34186.29
2022-02-01,1.01,34146.56,34147.57
2022-02-02,1.01,33806.14,33807.15
2022-02-03,1.01,33787.72,33788.73
2022-02-04,1.01,33813.11,33814.12
2022-02-07,1.01,33787.1,33788.11
2022-02-08,1.01,33570.53,33571.54
2022-02-09,1.01,33841.61,33842.62
2022-02-10,1.01,33761.98,33762.99
2022-02-11,1.01,34042.59,34043.6
2022-02-14,1.01,34381.23,34382.24
2022-02-15,1.01,35159.42,35160.43
2022-02-16,1.01,35059.18,35060.19
2022-02-17,1.01,35129.73,35130.75
2022-02-18,1.01,34924.45,34925.47
2022-02-21,1.01,34631.53,34632.54
2022-02-22,1.01,35065.93,35066.95
2022-02-23,1.01,34872.14,34873.15
2022-02-24,1.01,34678.85,34679.86
2022-02-25,1.01,34814.69,34815.71
2022-03-02,1.01,34980.78,34981.79
2022-03-03,1.01,35188.27,35189.29
2022-03-04,1.01,34888.67,34889.68
2022-03-07,1.01,33638.07,33639.08
2022-03-08,1.01,33574.85,33575.86
2022-03-09,1.01,34701.96,34702.97
2022-03-10,1.01,34515.49,34516.5
2022-03-11,1.01,34085.11,34086.12
2022-03-14,1.01,33898.88,33899.89
2022-03-15,1.01,33729.12,33730.13
2022-03-16,1.01,34405.82,34406.83
2022-03-17,1.01,34740.4,34741.41
2022-03-18,1.01,35019.8,35020.81
2022-03-21,1.01,34970.78,34971.8
2022-03-22,1.01,35489.76,35490.77
2022-03-23,1.01,35646.64,35647.65
2022-03-24,1.01,36275.51,36276.52
2022-03-25,1.01,36247.32,36248.33
2022-03-28,1.01,36186.64,36187.65
2022-03-29,1.01,36870.65,36871.66
2022-03-30,1.01,36986.6,36987.61
2022-03-31,1.01,37043.15,37044.16
2022-04-01,1.01,37488.46,37489.48
2022-04-04,1.01,37308.05,37309.06
2022-04-05,1.01,36764.09,36765.1
2022-04-06,1.01,36256.53,36257.54
2022-04-07,1.01,36186.0,36187.02
2022-04-08,1.01,35900.47,35901.49
2022-04-11,1.01,35355.47,35356.48
2022-04-12,1.01,35168.79,35169.8
2022-04-13,1.01,35398.72,35399.73
2022-04-14,1.01,35484.94,35485.96
2022-04-18,1.01,35144.84,35145.85
2022-04-19,1.01,35035.69,35036.71
2022-04-20,1.01,35205.53,35206.54
2022-04-22,1.01,34605.23,34606.24
2022-04-25,1.01,34837.3,34838.31
2022-04-26,1.01,34161.55,34162.56
2022-04-27,1.01,34568.55,34569.57
2022-04-28,1.01,34497.14,34498.15
2022-04-29,1.01,33749.06,33750.07
2022-05-02,1.01,33313.27,33314.29
2022-05-03,1.01,33178.85,33179.87
2022-05-04,1.01,33973.7,33974.71
2022-05-05,1.01,32791.09,32792.1
2022-05-06,1.01,32522.6,32523.61
2022-05-09,1.01,31905.13,31906.14
2022-05-10,1.01,31951.01,31952.02
2022-05-11,1.01,31998.43,31999.44
2022-05-12,1.01,32396.25,32397.27
2022-05-13,1.01,32648.53,32649.54
2022-05-16,1.01,32777.16,32778.17
2022-05-17,1.01,33232.51,33233.52
2022-05-18,1.01,32635.89,32636.9
2022-05-19,1.01,32566.91,32567.92
2022-05-20,1.01,32885.69,32886.7
2022-05-23,1.01,33489.96,33490.98
2022-05-24,1.01,33348.94,33349.95
2022-05-25,1.01,33345.33,33346.35
2022-05-26,1.01,33729.41,33730.43
2022-05-27,1.01,33607.78,33608.79
2022-05-30,1.01,33150.09,33151.1
2022-05-31,1.01,33510.07,33511.09
2022-06-01,1.01,33758.86,33759.87
2022-06-02,1.01,34006.11,34007.13
2022-06-03,1.01,33990.39,33991.4
2022-06-06,1.01,33991.79,33992.8
2022-06-07,1.01,33628.9,33629.92
2022-06-08,1.01,33194.72,33195.73
2022-06-09,1.01,32820.22,32821.23
2022-06-10,1.01,32307.86,32308.88
2022-06-13,1.01,31613.68,31614.69
2022-06-14,1.01,31646.69,31647.7
2022-06-15,1.01,31900.01,31901.03
2022-06-17,1.01,30967.94,30968.95
2022-06-20,1.01,31172.18,31173.2
2022-06-21,1.01,31178.41,31179.43
2022-06-22,1.01,31205.12,31206.13
2022-06-23,1.01,31038.15,31039.16
2022-06-24,1.01,31014.59,31015.61
2022-06-27,1.01,31447.42,31448.44
2022-06-28,1.01,31408.28,31409.29
2022-06-29,1.01,31090.31,31091.32
2022-06-30,1.01,31136.04,31137.05
2022-07-01,1.01,31350.73,31351.75
2022-07-04,1.01,31210.04,31211.05
2022-07-05,1.01,31142.81,31143.82
2022-07-06,1.01,31260.66,31261.68
2022-07-07,1.01,31960.08,31961.09
2022-07-08,1.01,31838.83,31839.85
2022-07-11,1.01,31364.33,31365.35
2022-07-12,1.01,31322.42,31323.44
2022-07-13,1.01,31265.3,31266.31
2022-07-14,1.01,31076.62,31077.64
2022-07-15,1.01,31389.23,31390.24
2022-07-18,1.01,31578.93,31579.95
2022-07-19,1.01,32043.27,32044.29
2022-07-20,1.01,32283.49,32284.51
2022-07-21,1.01,32292.68,32293.7
2022-07-22,1.01,32471.7,32472.71
2022-07-25,1.01,32972.97,32973.98
2022-07-26,1.01,32811.35,32812.36
2022-07-27,1.01,33516.76,33517.77
2022-07-28,1.01,34153.89,34154.9
2022-07-29,1.01,34637.42,34638.43
2022-08-01,1.01,34641.85,34642.86
2022-08-02,1.01,34866.15,34867.16
2022-08-03,1.01,35063.3,35064.31
2022-08-04,1.01,35794.68,35795.69
2022-08-05,1.01,36000.99,36002.0
2022-08-08,1.01,36853.88,36854.89
2022-08-09,1.01,36970.58,36971.59
2022-08-10,1.01,37656.74,37657.75
2022-08-11,1.01,37230.01,37231.02
2022-08-12,1.01,38279.47,38280.48
2022-08-15,1.01,38171.97,38172.98
2022-08-16,1.01,38159.64,38160.65
2022-08-17,1.01,38543.22,38544.23
2022-08-18,1.01,38472.18,38473.19
2022-08-19,1.01,37614.03,37615.04
2022-08-22,1.01,37421.69,37422.7
2022-08-23,1.01,37818.0,37819.01
2022-08-24,1.01,37893.99,37895.01
2022-08-25,1.01,38019.15,38020.16
2022-08-26,1.01,37768.41,37769.43
2022-08-29,1.01,38045.77,38046.78
2022-08-30,1.01,37500.7,37501.72
2022-08-31,1.01,37433.99,37435.0
2022-09-01,1.01,37808.38,37809.4
2022-09-02,1.01,38145.02,38146.03
2022-09-05,1.01,38361.37,38362.38
2022-09-06,1.01,37455.44,37456.45
2022-09-08,1.01,37350.62,37351.64
2022-09-09,1.01,37632.8,37633.81
2022-09-12,1.01,37998.39,37999.41
2022-09-13,1.01,37321.13,37322.15
2022-09-14,1.01,37562.68,37563.69
2022-09-15,1.01,37350.3,37351.31
2022-09-16,1.01,37325.94,37326.95
2022-09-19,1.01,37791.07,37792.09
2022-09-20,1.01,38042.14,38043.15
2022-09-21,1.01,37985.06,37986.07
2022-09-22,1.01,38445.01,38446.02
2022-09-23,1.01,38028.0,38029.01
2022-09-26,1.01,37166.42,37167.43
2022-09-27,1.01,37012.31,37013.32
2022-09-28,1.01,37032.34,37033.35
2022-09-29,1.01,36802.28,36803.29
2022-09-30,1.01,37673.04,37674.05
2022-10-03,1.01,39870.98,39871.99
2022-10-04,1.01,39427.47,39428.48
2022-10-05,1.01,39847.0,39848.02
2022-10-06,1.01,39957.98,39958.99
